"ID","floret"
1,7.14766943354152
2,5.62132266708721
3,12.3019220157892
4,22.6958486404787
5,4.20340615053879
6,38.7316745351815
7,13.4962018802292
8,15.0331047744864
9,3.40185236588503
10,14.7350339860865
11,25.5699042486445
12,3.57038672779483
13,11.3853401237377
14,12.7171689400861
15,16.4403706705945
16,12.2262873871752
17,36.4282866851813
18,5.85866318256959
19,5.67416196700211
20,5.16639458278112
21,21.3525781245349
22,16.3129599679838
23,11.692385576814
24,14.962493267282
25,19.725340162795
26,16.0402055978373
27,4.78042303820346
28,4.62865897398943
29,4.72081347849618
30,17.832673600607
31,8.51251045550781
32,16.4690966190946
33,17.2026489888364
34,27.5773772995567
35,15.1345133863433
36,24.3380844556192
37,6.05671436854069
38,17.3283176678607
39,21.7437779313396
40,34.6985881085211
41,10.6135794702768
42,4.76640744788282
43,2.40270626740833
44,19.771555395358
45,22.4860652068862
46,14.1415491206501
47,16.4327633168845
48,15.9856768523455
49,8.88048526777787
50,15.1984283095525
51,13.5424105635555
52,39.6466488042217
53,5.92164657772043
54,46.4180971538707
55,11.2197596951121
56,16.9976072939598
57,12.8831684034592
58,35.7581245304876
59,4.89639296635889
60,37.1400281993435
61,11.0474232304907
62,10.3578638925656
63,9.46143018755772
64,7.37209153714323
65,13.6974979678956
66,4.01925146709368
67,22.9875178983722
68,17.2248001670764
69,34.1517052480824
70,18.3164013410589
71,7.98773645480936
72,23.0697834559468
73,12.0948566123981
74,6.36259019703097
75,13.9589381297627
76,10.9689257829731
77,8.45204817323891
78,12.632782770861
79,15.9939230093659
80,29.3769408248613
81,17.3400777300582
82,2.48671670797862
83,15.6710662957501
84,16.5350646417361
85,12.9989578017126
86,24.2883327305754
87,14.3917268679116
88,12.6268697057419
89,23.3865918138833
90,29.0221838955664
91,26.0184165447353
92,11.747415937678
93,7.4009759276217
94,30.9008919799707
95,15.000351426523
96,22.6637849176778
97,12.6507272631889
98,15.450681899887
99,11.0208464855839
100,12.1076841449281
101,15.1158787202692
102,15.4997787590489
103,31.5910616114656
104,17.1062049631326
105,22.9796525069441
106,10.3771644061404
107,6.01309094714729
108,18.6142403635018
109,21.7375916936631
110,15.5834506700874
111,20.2885958877757
112,14.0866937339987
113,10.9514293062198
114,18.1727447639061
115,13.6526226306388
116,18.9489513220183
117,12.0270164825377
118,8.32910317231595
119,28.8661969193116
120,19.7158780822306
121,11.1253252174405
122,15.3983221406661
123,11.6450590422899
124,14.9029282366035
125,15.155355671493
126,7.29394331384056
127,35.4212786637003
128,13.9824571150482
129,7.87063962130177
130,19.3003190390552
131,7.84829416529344
132,15.3703430804532
133,13.7153833431055
134,9.59122309764458
135,19.3681216180844
136,8.03114060284645
137,20.2367978807428
138,5.64646271668137
139,11.2406409618277
140,20.1094649947402
141,15.196862049722
142,15.1074575233812
143,11.70724614734
144,21.2909923378139
145,35.8694167419475
146,9.21754235033174
147,15.0686213751929
148,11.1833443079988
149,4.38672180142746
150,22.2034128271021
151,10.6285888018535
152,7.10281839443738
153,38.6707534168911
154,14.848347288856
155,8.41795307681972
156,14.8202617173199
157,22.952358971177
158,9.13047864525659
159,28.1014211864271
160,16.174046397951
161,16.4437734950509
162,9.43442486713701
163,8.58767001263866
164,14.3986925422146
165,14.0786266601419
166,13.0941059382087
167,4.08574172278552
168,20.2401995625401
169,6.08380658156856
170,25.9576825570928
171,11.7403405864837
172,33.2923224852552
173,10.6449904607724
174,18.6966672087392
175,20.8112991559264
176,41.0133489406557
177,13.7386304661305
178,35.0559919861055
179,10.6048854957115
180,19.0015579000355
181,7.59026461760295
182,25.665769124974
183,6.28810969425176
184,9.53383300030827
185,17.5068279040365
186,19.5152469853466
187,19.7380628923742
188,21.8110071476695
189,12.7772411476353
190,26.6672473843564
191,6.13844812049888
192,11.6766333533054
193,21.1886425256157
194,14.0596384603726
195,17.8734707372571
196,25.0283578618706
197,4.87109757550942
198,7.46049022619151
199,18.2318471020377
200,18.7813394854749
201,6.71140239910148
202,13.1800261488469
203,15.4063960696665
204,10.775519608282
205,18.2918090235847
206,8.34335269079665
207,23.3502821100697
208,38.5220758625751
209,15.6822549378781
210,15.0564484767341
211,6.25602741367174
212,14.9486092984308
213,11.5324025957918
214,15.9274065224873
215,15.8542989299565
216,25.4750965196699
217,21.4431505107752
218,25.5877286040145
219,44.72749535508
220,7.58741595459189
221,16.7264841064932
222,19.4690187289717
223,28.0455532475351
224,6.64915289567697
225,13.0645922904013
226,3.01440312717455
227,9.15675774202913
228,8.30649230262989
229,1.49341736015465
230,7.37156758384367
231,25.9615992875468
232,21.8113747525355
233,36.4830420068903
234,51.5668521788484
235,24.9831628783955
236,20.8764748493808
237,17.3986354024805
238,18.9489841223243
239,26.1001163481872
240,24.8496412042941
241,12.1717544928714
242,13.9335559884219
243,31.2879456449433
244,20.7632441017789
245,6.69161617047042
246,31.1360797322962
247,15.6516490783174
248,14.4275648883587
249,12.4020847619633
250,22.9980137110891
251,9.08997442576823
252,5.03771487974046
253,14.7141977724855
254,25.6411390888778
255,6.41435180447073
256,7.39278603756119
257,18.8013029954635
258,33.7894848599246
259,37.1128107223227
260,3.85906653972994
261,46.7776328907214
262,27.7686163541429
263,12.5630020173415
264,27.2845850249599
265,8.76321553807514
266,15.9503101500367
267,22.7473052060182
268,32.9830462178129
269,17.1543884613533
270,25.6275383143067
271,3.29154043048525
272,6.55778116763204
273,28.5699870999408
274,8.85070851621303
275,5.91021947160741
276,12.8822017964719
277,12.616801330316
278,21.1611262953784
279,24.2692089179294
280,9.30676581873705
281,13.8326475577051
282,6.91800036474508
283,3.41798159838062
284,8.80607298520461
285,14.6380587781137
286,42.2061963691462
287,16.9387259511993
288,19.5878311294845
289,16.0505621391378
290,9.16017374469963
291,13.377655520945
292,10.365893941129
293,11.6014047350753
294,51.9776093599649
295,26.5936151738288
296,11.9175491583097
297,38.9560971591518
298,22.3435068098314
299,18.7877734002325
300,5.37242380232956
301,21.3860067283249
302,4.37134998716315
303,6.02292581761673
304,11.2050734636682
305,15.4697358885705
306,17.7089143720901
307,6.72731070553307
308,3.32765914056984
309,29.4276242131481
310,10.973930652702
311,5.18148361470906
312,7.60208402538391
313,36.7913074002061
314,11.6600446050495
315,7.21019657114658
316,21.6640962517878
317,6.31782633144044
318,12.5896846255246
